종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"004990","롯데지주","KOSPI","기타금융","25700","-400","-1.53","2696167390900"
"00499K","롯데지주우","KOSPI","기타금융","34400","-300","-0.86","27712743200"
"005300","롯데칠성","KOSPI","음식료품","124500","-2700","-2.12","1155221058000"
"005305","롯데칠성우","KOSPI","음식료품","67500","-100","-0.15","52333425000"
"011170","롯데케미칼","KOSPI","화학","110300","-1900","-1.69","4718128715700"
"071840","롯데하이마트","KOSPI","유통업","9390","-60","-0.63","221676415680"
"027740","마니커","KOSPI","음식료품","1140","-3","-0.26","72402799920"
"357430","마스턴프리미어리츠","KOSPI","서비스업","2845","15","0.53","75620100000"
"001080","만호제강","KOSPI","철강금속","47150","0","0.00","195672500000"
"088980","맥쿼리인프라","KOSPI","기타금융","12540","-10","-0.08","5464698191700"
"094800","맵스리얼티1","KOSPI","기타금융","4245","5","0.12","394081735095"
"138040","메리츠금융지주","KOSPI","기타금융","78200","-2500","-3.10","15223281114800"
"090370","메타랩스","KOSPI","섬유의복","1909","15","0.79","47543051301"
"017180","명문제약","KOSPI","의약품","2115","-5","-0.24","71811555210"
"009900","명신산업","KOSPI","운수장비","14770","-290","-1.93","774983864410"
"012690","모나리자","KOSPI","종이목재","3050","15","0.49","111542327750"
"005360","모나미","KOSPI","유통업","2860","5","0.18","54046298020"
"009680","모토닉","KOSPI","운수장비","8150","20","0.25","268950000000"
"009580","무림P&P","KOSPI","종이목재","3085","5","0.16","192406279540"
"009200","무림페이퍼","KOSPI","종이목재","2110","-20","-0.94","87795644100"
"033920","무학","KOSPI","음식료품","5060","0","0.00","144210000000"
"008420","문배철강","KOSPI","철강금속","2840","-5","-0.18","58229954200"
"025560","미래산업","KOSPI","의료정밀","2275","160","7.57","69227726750"
"007120","미래아이앤지","KOSPI","서비스업","1124","26","2.37","31341148416"
"396690","미래에셋글로벌리츠","KOSPI","서비스업","3060","-10","-0.33","121194176400"
"357250","미래에셋맵스리츠","KOSPI","서비스업","3185","10","0.31","79609409425"
"085620","미래에셋생명","KOSPI","보험","4830","-25","-0.51","854988192870"
"006800","미래에셋증권","KOSPI","증권","7600","-140","-1.81","4524404700800"
"00680K","미래에셋증권2우B","KOSPI","증권","3575","-35","-0.97","500500000000"
"006805","미래에셋증권우","KOSPI","증권","3945","-40","-1.00","55528833750"
"002840","미원상사","KOSPI","화학","192400","4400","2.34","913900000000"
"268280","미원에스씨","KOSPI","화학","142900","-100","-0.07","714500000000"
"107590","미원홀딩스","KOSPI","기타금융","78200","-200","-0.26","181424000000"
"134380","미원화학","KOSPI","화학","70500","300","0.43","155048394000"
"003650","미창석유","KOSPI","화학","77200","-200","-0.26","134302678400"
"377740","바이오노트","KOSPI","의약품","4040","-25","-0.62","412306433920"
"003610","방림","KOSPI","섬유의복","2065","10","0.49","87378595850"
"001340","백광산업","KOSPI","화학","7790","0","0.00","349914390530"
"035150","백산","KOSPI","화학","13480","110","0.82","303502200000"
"002410","범양건영","KOSPI","건설업","1496","-17","-1.12","37148645072"
"007210","벽산","KOSPI","비금속광물","2130","0","0.00","146032800000"
"002760","보락","KOSPI","화학","1165","-9","-0.77","69783500000"
"003850","보령","KOSPI","의약품","11490","160","1.41","789248100000"
"000890","보해양조","KOSPI","음식료품","495","-4","-0.80","68864463855"
"003000","부광약품","KOSPI","의약품","6070","100","1.68","431352707430"
"001270","부국증권","KOSPI","증권","22900","-650","-2.76","237470389400"
"001275","부국증권우","KOSPI","증권","20450","-150","-0.73","61350000000"
"026940","부국철강","KOSPI","철강금속","3045","0","0.00","60900000000"
"011390","부산산업","KOSPI","비금속광물","54700","200","0.37","57763200000"
"005030","부산주공","KOSPI","운수장비","486","0","0.00","38288532168"
"002070","비비안","KOSPI","섬유의복","1080","7","0.65","32177509200"
"100220","비상교육","KOSPI","서비스업","4895","65","1.35","63619047195"
"090460","비에이치","KOSPI","전기전자","17050","100","0.59","587617661950"
"030790","비케이탑스","KOSPI","서비스업","904","0","0.00","19208323080"
"005180","빙그레","KOSPI","음식료품","58700","100","0.17","578267846700"
"003960","사조대림","KOSPI","음식료품","34900","-150","-0.43","319839898300"
"008040","사조동아원","KOSPI","음식료품","942","-6","-0.63","132958213200"
"007160","사조산업","KOSPI","농업, 임업 및 어업","36700","-750","-2.00","183500000000"
"014710","사조씨푸드","KOSPI","음식료품","3365","-15","-0.44","57940397195"
"006090","사조오양","KOSPI","음식료품","8530","-30","-0.35","80375963670"
"001470","삼부토건","KOSPI","건설업","1701","31","1.86","347444991054"
"028050","삼성E&A","KOSPI","서비스업","24950","-50","-0.20","4890200000000"
"448730","삼성FN리츠","KOSPI","서비스업","5020","0","0.00","388046000000"
"006400","삼성SDI","KOSPI","전기전자","401000","-6500","-1.60","27574576530000"
"006405","삼성SDI우","KOSPI","전기전자","236500","-3500","-1.46","382632404000"
"006660","삼성공조","KOSPI","운수장비","8640","20","0.23","70211352960"
"028260","삼성물산","KOSPI","유통업","140100","-6900","-4.69","26001392967000"
"02826K","삼성물산우B","KOSPI","유통업","103400","-2700","-2.54","168275745000"
"207940","삼성바이오로직스","KOSPI","의약품","790000","-5000","-0.63","56227460000000"
"032830","삼성생명","KOSPI","보험","81100","-3900","-4.59","16220000000000"
"018260","삼성에스디에스","KOSPI","서비스업","151400","300","0.20","11714998920000"
"009150","삼성전기","KOSPI","전기전자","157700","1200","0.77","11779195859200"
"009155","삼성전기우","KOSPI","전기전자","74900","600","0.81","217733101600"
"005930","삼성전자","KOSPI","전기전자","83700","-400","-0.48","499670799435000"
"005935","삼성전자우","KOSPI","전기전자","69100","-100","-0.14","56861470970000"
"001360","삼성제약","KOSPI","의약품","1694","4","0.24","159510561826"
"010140","삼성중공업","KOSPI","운수장비","8910","410","4.82","7840800000000"
"016360","삼성증권","KOSPI","증권","36800","-650","-1.74","3286240000000"
"068290","삼성출판사","KOSPI","서비스업","19090","-120","-0.62","190900000000"
"029780","삼성카드","KOSPI","기타금융","35400","0","0.00","4101404741400"
"000810","삼성화재","KOSPI","보험","288500","-6500","-2.20","13667640474500"
"000815","삼성화재우","KOSPI","보험","229500","-1000","-0.43","732564000000"
"006110","삼아알미늄","KOSPI","철강금속","74000","-5000","-6.33","1088681784000"
"145990","삼양사","KOSPI","음식료품","49750","400","0.81","513094087750"
"145995","삼양사우","KOSPI","음식료품","28200","200","0.71","10435974000"
"003230","삼양식품","KOSPI","음식료품","240000","7000","3.00","1807923600000"
"002170","삼양통상","KOSPI","기타제조업","47800","-350","-0.73","143400000000"
"272550","삼양패키징","KOSPI","화학","16900","-420","-2.42","266828539900"
"000070","삼양홀딩스","KOSPI","기타금융","67900","0","0.00","581514000900"
"000075","삼양홀딩스우","KOSPI","기타금융","54600","0","0.00","16601566800"
"003720","삼영","KOSPI","화학","4020","90","2.29","136680000000"
"002810","삼영무역","KOSPI","유통업","12950","50","0.39","239146976600"
"005680","삼영전자","KOSPI","전기전자","10550","820","8.43","211000000000"
"023000","삼원강재","KOSPI","운수장비","2770","10","0.36","110800000000"
"004380","삼익THK","KOSPI","기계","13970","-250","-1.76","293370000000"
"002450","삼익악기","KOSPI","기타제조업","1309","14","1.08","118504967735"
"004440","삼일씨엔에스","KOSPI","비금속광물","4485","45","1.01","57102782295"
"000520","삼일제약","KOSPI","의약품","10950","430","4.09","216489373050"
"009770","삼정펄프","KOSPI","종이목재","25300","500","2.02","63249266300"
"005500","삼진제약","KOSPI","의약품","19950","-40","-0.20","277305000000"
"004690","삼천리","KOSPI","전기가스업","90600","0","0.00","367385265000"
"010960","삼호개발","KOSPI","건설업","3310","50","1.53","82750000000"
"004450","삼화왕관","KOSPI","기계","31400","-50","-0.16","67647500600"
"009470","삼화전기","KOSPI","전기전자","42100","-600","-1.41","278441822000"
"011230","삼화전자","KOSPI","전기전자","4105","-30","-0.73","69385583500"
"001820","삼화콘덴서","KOSPI","전기전자","45300","5750","14.54","470893500000"
"000390","삼화페인트","KOSPI","화학","7660","60","0.79","208378572540"
"001290","상상인증권","KOSPI","증권","709","3","0.42","76811018080"
"041650","상신브레이크","KOSPI","운수장비","3875","30","0.78","83201868750"
"075180","새론오토모티브","KOSPI","운수장비","3775","-85","-2.20","72480000000"
"007540","샘표","KOSPI","기타금융","48350","250","0.52","139044930000"
"248170","샘표식품","KOSPI","음식료품","26950","100","0.37","123115307700"
"007860","서연","KOSPI","기타금융","9350","-150","-1.58","219536541400"
"200880","서연이화","KOSPI","운수장비","18160","-70","-0.38","490836415920"
"017390","서울가스","KOSPI","전기가스업","56900","0","0.00","284500000000"
"004410","서울식품","KOSPI","음식료품","175","0","0.00","65582222825"
"004415","서울식품우","KOSPI","음식료품","1721","1","0.06","3828364500"
"021050","서원","KOSPI","철강금속","1308","32","2.51","62096763720"
"008490","서흥","KOSPI","화학","21450","-150","-0.69","248157473850"
"007610","선도전기","KOSPI","전기전자","3000","0","0.00","54000000000"
"136490","선진","KOSPI","음식료품","7030","-20","-0.28","167170616120"
"014910","성문전자","KOSPI","전기전자","1452","23","1.61","32613350220"
"014915","성문전자우","KOSPI","전기전자","6000","-60","-0.99","3600000000"
"003080","성보화학","KOSPI","화학","2925","10","0.34","58558500000"
"004980","성신양회","KOSPI","비금속광물","8480","-40","-0.47","207896299040"
"004985","성신양회우","KOSPI","비금속광물","12680","80","0.63","9327978600"
"011300","성안","KOSPI","섬유의복","1256","7","0.56","88613041960"
"000180","성창기업지주","KOSPI","서비스업","1968","-5","-0.25","137271148800"
"002420","세기상사","KOSPI","유통업","8250","600","7.84","45860496000"
"004360","세방","KOSPI","운수창고업","11420","-200","-1.72","220505239800"
"004365","세방우","KOSPI","운수창고업","7300","-130","-1.75","26931525000"
"004490","세방전지","KOSPI","전기전자","87500","300","0.34","1225000000000"
"001430","세아베스틸지주","KOSPI","철강금속","21800","-100","-0.46","781794194200"
"306200","세아제강","KOSPI","철강금속","134100","300","0.22","380347830000"
"003030","세아제강지주","KOSPI","기타금융","226000","-5000","-2.16","936014482000"
"019440","세아특수강","KOSPI","철강금속","13600","-30","-0.22","116552000000"
"058650","세아홀딩스","KOSPI","철강금속","105800","-700","-0.66","423200000000"
"013000","세우글로벌","KOSPI","유통업","1513","108","7.69","43430711903"
"091090","세원이앤씨","KOSPI","기계","1270","0","0.00","54838923850"
"021820","세원정공","KOSPI","운수장비","8090","-110","-1.34","80900000000"
"067830","세이브존I&C","KOSPI","유통업","2440","-10","-0.41","100139783800"
"033530","세종공업","KOSPI","운수장비","5740","-20","-0.35","159692316140"
"075580","세진중공업","KOSPI","운수장비","6960","10","0.14","395672213760"
"068270","셀트리온","KOSPI","의약품","182200","2700","1.50","39728666636400"
"336370","솔루스첨단소재","KOSPI","전기전자","19910","10","0.05","1398027319040"
"33637K","솔루스첨단소재1우","KOSPI","전기전자","3395","95","2.88","57405260570"
"33637L","솔루스첨단소재2우B","KOSPI","전기전자","6430","130","2.06","24294443280"
"248070","솔루엠","KOSPI","전기전자","26000","0","0.00","1300144326000"
"004430","송원산업","KOSPI","화학","14030","510","3.77","336720000000"
"126720","수산인더스트리","KOSPI","건설업","21900","-250","-1.13","312863400000"
"017550","수산중공업","KOSPI","기계","2015","5","0.25","125734246950"
"053210","스카이라이프","KOSPI","서비스업","5430","0","0.00","258049645650"
"204210","스타리츠","KOSPI","서비스업","4145","-685","-14.18","32442148175"
"026890","스틱인베스트먼트","KOSPI","기타금융","8090","140","1.76","337176435750"
"134790","시디즈","KOSPI","기타제조업","28900","600","2.12","57800000000"
"016590","신대양제지","KOSPI","종이목재","5840","-40","-0.68","235339268800"
"029530","신도리코","KOSPI","전기전자","36600","-800","-2.14","368929061400"
"004970","신라교역","KOSPI","농업, 임업 및 어업","8680","10","0.12","138880000000"
"011930","신성이엔지","KOSPI","전기전자","2280","-20","-0.87","469333784280"
"005390","신성통상","KOSPI","유통업","1836","24","1.32","263848604040"
"004170","신세계","KOSPI","유통업","159200","-3700","-2.27","1567352815200"
"035510","신세계 I&C","KOSPI","서비스업","11030","-100","-0.90","189716000000"
"034300","신세계건설","KOSPI","건설업","10620","130","1.24","82417083480"
"031430","신세계인터내셔날","KOSPI","유통업","17100","-50","-0.29","610470000000"
"031440","신세계푸드","KOSPI","서비스업","35600","-400","-1.11","137860288000"
"006880","신송홀딩스","KOSPI","유통업","7510","130","1.76","88834723580"
"005800","신영와코루","KOSPI","섬유의복","9370","40","0.43","84330000000"
"001720","신영증권","KOSPI","증권","64900","200","0.31","612273739000"
"001725","신영증권우","KOSPI","증권","63800","0","0.00","446975782000"
"009270","신원","KOSPI","섬유의복","1283","1","0.08","131618294748"
"002700","신일전자","KOSPI","유통업","1854","3","0.16","131722103934"
"002870","신풍","KOSPI","유통업","827","-20","-2.36","28910844900"
"019170","신풍제약","KOSPI","의약품","13700","450","3.40","725894363000"
"019175","신풍제약우","KOSPI","의약품","27150","2600","10.59","59730000000"
"404990","신한서부티엔디리츠","KOSPI","서비스업","3900","-20","-0.51","218227947600"
"293940","신한알파리츠","KOSPI","서비스업","6360","110","1.76","560316782280"
"055550","신한지주","KOSPI","기타금융","41850","-1250","-2.90","21318106005900"
"004080","신흥","KOSPI","유통업","14500","0","0.00","137750000000"
"102280","쌍방울","KOSPI","섬유의복","269","0","0.00","70637282701"
"003410","쌍용C&E","KOSPI","비금속광물","7000","0","0.00","3490878776000"
"004770","써니전자","KOSPI","전기전자","2480","445","21.87","91023152320"
"403550","쏘카","KOSPI","서비스업","19780","60","0.30","648613931560"
"004920","씨아이테크","KOSPI","기타제조업","1198","-44","-3.54","59978820014"
"112610","씨에스윈드","KOSPI","기계","55100","-2100","-3.67","2323644305300"
"308170","씨티알모빌리티","KOSPI","운수장비","9220","-320","-3.35","79384200000"
"008700","아남전자","KOSPI","전기전자","1908","-20","-1.04","147154156560"
"002790","아모레G","KOSPI","화학","28200","1450","5.42","2325320676000"
"00279K","아모레G3우(전환)","KOSPI","화학","19510","610","3.23","138368822000"
"002795","아모레G우","KOSPI","화학","10300","220","2.18","66370831000"
"090430","아모레퍼시픽","KOSPI","화학","135000","7600","5.97","7896522465000"
"090435","아모레퍼시픽우","KOSPI","화학","38600","1300","3.49","407532238000"
"002030","아세아","KOSPI","서비스업","261000","500","0.19","552184128000"
"183190","아세아시멘트","KOSPI","비금속광물","9800","-160","-1.61","377318482800"
"002310","아세아제지","KOSPI","종이목재","44950","0","0.00","402594764900"
"012170","아센디오","KOSPI","서비스업","1064","1","0.09","110197935232"
"267850","아시아나IDT","KOSPI","서비스업","16240","-200","-1.22","180264000000"
"020560","아시아나항공","KOSPI","운수창고업","10830","-40","-0.37","805879404120"
"122900","아이마켓코리아","KOSPI","유통업","8260","0","0.00","276122218400"
"010780","아이에스동서","KOSPI","비금속광물","24950","-150","-0.60","753165051200"
"139990","아주스틸","KOSPI","철강금속","6260","70","1.13","165590703140"
"001780","알루코","KOSPI","철강금속","3280","60","1.86","317115752960"
"018250","애경산업","KOSPI","화학","19280","50","0.26","509183546800"
"161000","애경케미칼","KOSPI","화학","12510","120","0.97","608595349590"
"011090","에넥스","KOSPI","기타제조업","497","-13","-2.55","29815845577"
"137310","에스디바이오센서","KOSPI","의료정밀","11000","0","0.00","1369250883000"
"118000","에스메디","KOSPI","유통업","520","2","0.39","74244228760"
"005850","에스엘","KOSPI","운수장비","31450","-450","-1.41","1460805954000"
"010580","에스엠벡셀","KOSPI","운수장비","1580","45","2.93","175777780800"
"012750","에스원","KOSPI","서비스업","60700","300","0.50","2306550104600"
"023960","에쓰씨엔지니어링","KOSPI","건설업","1556","1","0.06","51132285496"
"298690","에어부산","KOSPI","운수창고업","2650","-45","-1.67","309096000000"
"140910","에이리츠","KOSPI","서비스업","3130","0","0.00","13969290160"
"078520","에이블씨엔씨","KOSPI","화학","6810","90","1.34","177156436410"
"015260","에이엔피","KOSPI","전기전자","1153","-17","-1.45","52019778782"
"007460","에이프로젠","KOSPI","기계","1731","-92","-5.05","458433293598"
"003060","에이프로젠바이오로직스","KOSPI","의약품","190","0","0.00","126493390910"
"244920","에이플러스에셋","KOSPI","기타금융","3825","-5","-0.13","86474425725"
"278470","에이피알","KOSPI","화학","241500","5500","2.33","1831627287000"
"450080","에코프로머티","KOSPI","전기전자","114700","-4800","-4.02","7912604504600"
"036570","엔씨소프트","KOSPI","서비스업","176000","-1800","-1.01","3863907872000"
"085310","엔케이","KOSPI","기계","884","5","0.57","70705283168"
"900140","엘브이엠씨홀딩스","KOSPI","유통업","2860","-40","-1.38","490742855460"
"066970","엘앤에프","KOSPI","전기전자","160000","-7500","-4.48","5800958880000"
"097520","엠씨넥스","KOSPI","전기전자","24650","50","0.20","443151093800"
"014440","영보화학","KOSPI","화학","3510","-30","-0.85","70200000000"
"111770","영원무역","KOSPI","유통업","37150","-700","-1.85","1646171036200"
"009970","영원무역홀딩스","KOSPI","기타금융","83000","-1800","-2.12","1131754136000"
"003520","영진약품","KOSPI","의약품","2035","5","0.25","372186707585"
"000670","영풍","KOSPI","철강금속","443500","0","0.00","816944740000"
"006740","영풍제지","KOSPI","종이목재","1909","-3","-0.16","88734420532"
"012280","영화금속","KOSPI","운수장비","875","9","1.04","45206441875"
"012160","영흥","KOSPI","철강금속","511","1","0.20","51769600092"
"015360","예스코홀딩스","KOSPI","서비스업","38450","150","0.39","230700000000"
"007310","오뚜기","KOSPI","음식료품","394000","-2000","-0.51","1579085020000"
"002630","오리엔트바이오","KOSPI","의약품","564","-5","-0.88","66880814820"
"271560","오리온","KOSPI","음식료품","95600","-900","-0.93","3779654219200"
"001800","오리온홀딩스","KOSPI","기타금융","14000","-100","-0.71","877035908000"
"011690","와이투솔루션","KOSPI","전기전자","3760","95","2.59","137519721440"
"070960","용평리조트","KOSPI","서비스업","2850","30","1.06","137179999050"
"316140","우리금융지주","KOSPI","기타금융","13410","-360","-2.61","9958152028410"
"006980","우성","KOSPI","음식료품","19440","130","0.67","60069600000"
"017370","우신시스템","KOSPI","기계","8140","90","1.12","149076399560"
"105840","우진","KOSPI","의료정밀","8040","20","0.25","163401856560"
"010400","우진아이엔에스","KOSPI","건설업","4980","410","8.97","37957560000"
"049800","우진플라임","KOSPI","기계","2690","5","0.19","53800000000"
"016880","웅진","KOSPI","서비스업","1158","6","0.52","92555558640"
"095720","웅진씽크빅","KOSPI","서비스업","2155","-35","-1.60","248915397675"
"005820","원림","KOSPI","섬유의복","19030","-160","-0.83","43730369100"
"010600","웰바이오텍","KOSPI","유통업","545","0","0.00","49553256815"
"008600","윌비스","KOSPI","유통업","494","-6","-1.20","33214603266"
"033270","유나이티드제약","KOSPI","의약품","22550","-250","-1.10","368327686100"
"014830","유니드","KOSPI","화학","87500","1200","1.39","592165000000"
"446070","유니드비티플러스","KOSPI","종이목재","5120","0","0.00","54329420800"
"000910","유니온","KOSPI","비금속광물","5430","190","3.63","84771091170"
"047400","유니온머티리얼","KOSPI","비금속광물","2675","60","2.29","112350000000"
"011330","유니켐","KOSPI","기타제조업","1810","-50","-2.69","175095560990"
"077500","유니퀘스트","KOSPI","유통업","7100","-50","-0.70","154737506500"
"002920","유성기업","KOSPI","운수장비","2700","15","0.56","70058250000"
"000700","유수홀딩스","KOSPI","서비스업","5470","-70","-1.26","142448711640"
"003470","유안타증권","KOSPI","증권","2640","10","0.38","526934960640"
"003475","유안타증권우","KOSPI","증권","2740","0","0.00","35379460880"
"072130","유엔젤","KOSPI","서비스업","3450","40","1.17","45524316300"
"000220","유유제약","KOSPI","의약품","4785","0","0.00","81499799535"
"000225","유유제약1우","KOSPI","의약품","5040","70","1.41","11425327200"
"000227","유유제약2우B","KOSPI","의약품","10940","310","2.92","3561626400"
"001200","유진투자증권","KOSPI","증권","4480","45","1.01","433961552640"
"000100","유한양행","KOSPI","의약품","71200","2000","2.89","5710885356800"
"000105","유한양행우","KOSPI","의약품","62600","800","1.29","73926844000"
"003460","유화증권","KOSPI","증권","2225","5","0.23","126162873375"
"003465","유화증권우","KOSPI","증권","2240","-50","-2.18","39147192000"
"008730","율촌화학","KOSPI","화학","35150","800","2.33","871720000000"
"008250","이건산업","KOSPI","종이목재","5380","30","0.56","58925176300"
"025820","이구산업","KOSPI","철강금속","5700","120","2.15","190619400000"
"214320","이노션","KOSPI","서비스업","21400","-200","-0.93","856000000000"
"088260","이리츠코크렙","KOSPI","서비스업","4885","25","0.51","309423667150"
"139480","이마트","KOSPI","유통업","60900","-3100","-4.84","1697637377100"
"457190","이수스페셜티케미컬","KOSPI","화학","320500","3500","1.10","1794746156000"
"007660","이수페타시스","KOSPI","전기전자","42000","-450","-1.06","2656349598000"
"005950","이수화학","KOSPI","화학","12140","-30","-0.25","275854051460"
"015020","이스타코","KOSPI","서비스업","791","-101","-11.32","33895615600"
"093230","이아이디","KOSPI","유통업","1392","0","0.00","354103029120"
"074610","이엔플러스","KOSPI","기계","2955","5","0.17","207261805845"
"102460","이연제약","KOSPI","의약품","13790","-20","-0.14","256312123690"
"084680","이월드","KOSPI","기타제조업","2015","10","0.50","285739478895"
"350520","이지스레지던스리츠","KOSPI","서비스업","4020","10","0.25","114001640340"
"334890","이지스밸류리츠","KOSPI","서비스업","4790","35","0.74","246414216510"
"000760","이화산업","KOSPI","유통업","14700","40","0.27","41160000000"
"014990","인디에프","KOSPI","섬유의복","706","1","0.14","53029774470"
"101140","인바이오젠","KOSPI","유통업","9340","0","0.00","93812977440"
"006490","인스코비","KOSPI","통신업","1166","-16","-1.35","135489374900"
"023800","인지컨트롤스","KOSPI","운수장비","7700","-20","-0.26","121730816900"
"034590","인천도시가스","KOSPI","전기가스업","25450","50","0.20","111337489300"
"129260","인터지스","KOSPI","운수창고업","2310","0","0.00","68717588940"
"023810","인팩","KOSPI","운수장비","8750","20","0.23","87500000000"
"249420","일동제약","KOSPI","의약품","15130","-70","-0.46","424585640130"
"000230","일동홀딩스","KOSPI","의약품","8690","120","1.40","100286076000"
"013360","일성건설","KOSPI","건설업","1335","-45","-3.26","72123214800"
"003120","일성아이에스","KOSPI","의약품","20600","-150","-0.72","273980000000"
"003200","일신방직","KOSPI","섬유의복","8730","30","0.34","203234400000"
"007110","일신석재","KOSPI","유통업","1080","-4","-0.37","83653138800"
"007570","일양약품","KOSPI","의약품","14070","-10","-0.07","268535292480"
"007575","일양약품우","KOSPI","의약품","15010","10","0.07","6680650800"
"008500","일정실업","KOSPI","섬유의복","15840","-1310","-7.64","19008000000"
"081000","일진다이아","KOSPI","화학","12960","20","0.15","184070556000"
"020760","일진디스플","KOSPI","전기전자","1069","-16","-1.47","55068189129"
"103590","일진전기","KOSPI","전기전자","20450","150","0.74","975166225500"
"271940","일진하이솔루스","KOSPI","운수장비","22600","-200","-0.88","820678094000"
"015860","일진홀딩스","KOSPI","기타금융","4195","5","0.12","207012691185"
"226320","잇츠한불","KOSPI","화학","11990","340","2.92","262932486850"
"317400","자이에스앤디","KOSPI","서비스업","4095","-40","-0.97","158814419400"
"033240","자화전자","KOSPI","전기전자","25950","650","2.57","574944826500"
"000950","전방","KOSPI","섬유의복","20400","50","0.25","34272000000"
"348950","제이알글로벌리츠","KOSPI","서비스업","4075","10","0.25","804307200000"
"194370","제이에스코퍼레이션","KOSPI","기타제조업","18400","120","0.66","245375058400"
"025620","제이준코스메틱","KOSPI","화학","6250","-240","-3.70","28030287500"
"030000","제일기획","KOSPI","서비스업","18580","-390","-2.06","2137465960500"
"271980","제일약품","KOSPI","의약품","17680","-900","-4.84","259982136960"
"001560","제일연마","KOSPI","비금속광물","8220","210","2.62","82200000000"
"002620","제일파마홀딩스","KOSPI","서비스업","10320","-410","-3.82","164845023600"
"006220","제주은행","KOSPI","은행","12590","-30","-0.24","404501264660"
"089590","제주항공","KOSPI","운수창고업","11090","-120","-1.07","894308523650"
"004910","조광페인트","KOSPI","화학","6030","40","0.67","77184000000"
"004700","조광피혁","KOSPI","기타제조업","50000","400","0.81","332456900000"
"001550","조비","KOSPI","화학","12870","-20","-0.16","66824115930"
"462520","조선내화","KOSPI","비금속광물","16680","-250","-1.48","197744202240"
"120030","조선선재","KOSPI","기계","96700","900","0.94","121614851700"
"018470","조일알미늄","KOSPI","철강금속","2225","135","6.46","281755579225"
"002600","조흥","KOSPI","음식료품","173900","2500","1.46","104340000000"
"185750","종근당","KOSPI","의약품","102800","1500","1.48","1354330376000"
"063160","종근당바이오","KOSPI","의약품","23750","600","2.59","130291597500"
"001630","종근당홀딩스","KOSPI","의약품","61300","-200","-0.33","307104479300"
"109070","주성코퍼레이션","KOSPI","전기전자","4100","0","0.00","216521943000"
"044380","주연테크","KOSPI","전기전자","474","-7","-1.46","28060441656"
"013890","지누스","KOSPI","기타제조업","13200","190","1.46","273704692800"
"013870","지엠비코리아","KOSPI","운수장비","4300","15","0.35","82010804000"
"071320","지역난방공사","KOSPI","전기가스업","36550","-2150","-5.56","423203093200"
"088790","진도","KOSPI","유통업","2270","40","1.79","28256378880"
"003780","진양산업","KOSPI","화학","6740","140","2.12","87620000000"
"010640","진양폴리","KOSPI","화학","6730","210","3.22","67300000000"
"100250","진양홀딩스","KOSPI","화학","3230","-15","-0.46","180541793160"
"051630","진양화학","KOSPI","화학","3365","-5","-0.15","53167000000"
"272450","진에어","KOSPI","운수창고업","13480","-520","-3.71","703656000000"
"011000","진원생명과학","KOSPI","의약품","2280","15","0.66","182488999800"
"002780","진흥기업","KOSPI","건설업","980","7","0.72","142562310100"
"002787","진흥기업2우B","KOSPI","건설업","12390","0","0.00","3652671120"
"002785","진흥기업우B","KOSPI","건설업","4290","125","3.00","3677465220"
"009310","참엔지니어링","KOSPI","기계","479","-1","-0.21","40651493701"
"000650","천일고속","KOSPI","운수창고업","46050","-250","-0.54","65815581000"
"012600","청호ICT","KOSPI","기계","2490","0","0.00","116119947330"
"033250","체시스","KOSPI","운수장비","1250","27","2.21","40000000000"
"035720","카카오","KOSPI","서비스업","47850","-200","-0.42","21304919992950"
"323410","카카오뱅크","KOSPI","은행","24850","-1300","-4.97","11851490254450"
"377300","카카오페이","KOSPI","기타금융","34800","-700","-1.97","4674969116400"
"006380","카프로","KOSPI","화학","732","0","0.00","29280000000"
"001620","케이비아이동국실업","KOSPI","운수장비","592","9","1.54","65885474352"
"029460","케이씨","KOSPI","의료정밀","23450","-350","-1.47","317842331800"
"281820","케이씨텍","KOSPI","의료정밀","39550","1450","3.81","825074539800"
"381970","케이카","KOSPI","유통업","12700","-140","-1.09","611912327100"
"145270","케이탑리츠","KOSPI","서비스업","1029","-2","-0.19","49454536446"
"417310","코람코더원리츠","KOSPI","서비스업","4910","15","0.31","198364000000"
"357120","코람코라이프인프라리츠","KOSPI","서비스업","4985","20","0.40","441344352890"
"007815","코리아써우","KOSPI","전기전자","6630","50","0.76","19655894700"
"007810","코리아써키트","KOSPI","전기전자","16500","-200","-1.20","389742391500"
"00781K","코리아써키트2우B","KOSPI","전기전자","6940","-140","-1.98","5438871060"
"003690","코리안리","KOSPI","보험","7650","-220","-2.80","1265061573900"
"192820","코스맥스","KOSPI","화학","130600","5300","4.23","1482245875400"
"044820","코스맥스비티아이","KOSPI","기타금융","9710","130","1.36","93254072910"
"005070","코스모신소재","KOSPI","화학","145000","-3700","-2.49","4714059620000"
"005420","코스모화학","KOSPI","화학","31400","-1050","-3.24","1206018359200"
"071950","코아스","KOSPI","기타제조업","480","-1","-0.21","14835460800"
"002020","코오롱","KOSPI","기타금융","16100","-200","-1.23","203285458600"
"003070","코오롱글로벌","KOSPI","건설업","8600","40","0.47","162821331800"
"003075","코오롱글로벌우","KOSPI","건설업","13370","370","2.85","9903653690"
"450140","코오롱모빌리티그룹","KOSPI","유통업","3310","55","1.69","207792697500"
"45014K","코오롱모빌리티그룹우","KOSPI","유통업","5780","-20","-0.34","14196373600"
